"";916,00;"0411167041";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".580";2,00;0,00;"80.74";0,00;0,00;"2015-01-29"
"";916,00;"0411167050";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".600";2,00;0,00;"108.71";0,00;0,00;"2015-01-29"
"";916,00;"0411167061";;".540";2,00;0,00;"86.98";0,00;0,00;"2015-01-29"
"";916,00;"0411167142";"НАБОР ПРОКЛАДОК ДВИГАТЕЛЯ";".486";2,00;0,00;"98.12";0,00;0,00;"2015-01-29"
"";916,00;"0411167150";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".578";2,00;0,00;"80.91";0,00;0,00;"2015-01-29"
"";916,00;"0411168013";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.200";2,00;0,00;"163.20";0,00;0,00;"2015-01-29"
"";916,00;"0411168022";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.272";2,00;0,00;"151.60";0,00;0,00;"2015-01-29"
"";916,00;"0411168031";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.340";2,00;0,00;"143.38";0,00;0,00;"2015-01-29"
"";916,00;"0411170016";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".890";2,00;0,00;"97.31";0,00;0,00;"2015-01-29"
"";916,00;"0411170023";"КТ ПРОКЛАДОК ДВИГАТЕЛЯ";".878";2,00;0,00;"134.01";0,00;0,00;"2015-01-29"
"";916,00;"0411170062";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".974";2,00;0,00;"105.77";0,00;0,00;"2015-01-29"
"";916,00;"0411170071";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.084";2,00;0,00;"133.18";0,00;0,00;"2015-01-29"
"";916,00;"0411170091";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".950";2,00;0,00;"108.42";0,00;0,00;"2015-01-29"
"";916,00;"0411170111";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".956";2,00;0,00;"117.91";0,00;0,00;"2015-01-29"
"";916,00;"0411170241";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".954";2,00;0,00;"106.77";0,00;0,00;"2015-01-29"
"";916,00;"0411172018";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".570";2,00;0,00;"72.90";0,00;0,00;"2015-01-29"
"";916,00;"0411172042";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".516";2,00;0,00;"64.24";0,00;0,00;"2015-01-29"
"";916,00;"0411173029";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".550";2,00;0,00;"78.68";0,00;0,00;"2015-01-29"
"";916,00;"0411173046";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".520";2,00;0,00;"62.67";0,00;0,00;"2015-01-29"
"";916,00;"0411173141";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".552";2,00;0,00;"78.96";0,00;0,00;"2015-01-29"
"";916,00;"0411173181";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".540";2,00;0,00;"84.81";0,00;0,00;"2015-01-29"
"";916,00;"0411174120";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".615";2,00;0,00;"109.55";0,00;0,00;"2015-01-29"
"";916,00;"0411174181";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".654";2,00;0,00;"109.55";0,00;0,00;"2015-01-29"
"";916,00;"0411174191";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".708";2,00;0,00;"113.44";0,00;0,00;"2015-01-29"
"";916,00;"0411174220";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".720";2,00;0,00;"114.27";0,00;0,00;"2015-01-29"
"";916,00;"0411174240";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".768";2,00;0,00;"114.15";0,00;0,00;"2015-01-29"
"";916,00;"0411174270";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".004";2,00;0,00;"105.77";0,00;0,00;"2015-01-29"
"";916,00;"0411174280";"КОМПЛЕКТ ПРОКЛАДОК ДВИГАТЕЛЯ";".693";2,00;0,00;"71.74";0,00;0,00;"2015-01-29"
"";916,00;"0411174302";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".846";2,00;0,00;"99.26";0,00;0,00;"2015-01-29"
"";916,00;"0411174303";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".762";2,00;0,00;"123.59";0,00;0,00;"2015-01-29"
"";916,00;"0411174320";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".694";2,00;0,00;"115.38";0,00;0,00;"2015-01-29"
"";916,00;"0411174330";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".700";2,00;0,00;"114.15";0,00;0,00;"2015-01-29"
"";916,00;"0411174340";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".804";2,00;0,00;"114.27";0,00;0,00;"2015-01-29"
"";916,00;"0411174402";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".766";2,00;0,00;"117.05";0,00;0,00;"2015-01-29"
"";916,00;"0411174430";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".726";2,00;0,00;"113.20";0,00;0,00;"2015-01-29"
"";916,00;"0411174460";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".654";2,00;0,00;"109.44";0,00;0,00;"2015-01-29"
"";916,00;"0411174480";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".706";2,00;0,00;"109.44";0,00;0,00;"2015-01-29"
"";916,00;"0411174481";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".700";2,00;0,00;"109.55";0,00;0,00;"2015-01-29"
"";916,00;"0411174490";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".634";2,00;0,00;"113.20";0,00;0,00;"2015-01-29"
"";916,00;"0411174491";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".700";2,00;0,00;"113.20";0,00;0,00;"2015-01-29"
"";916,00;"0411174492";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".818";2,00;0,00;"113.44";0,00;0,00;"2015-01-29"
"";916,00;"0411174521";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".676";2,00;0,00;"107.54";0,00;0,00;"2015-01-29"
"";916,00;"0411174533";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".752";2,00;0,00;"115.09";0,00;0,00;"2015-01-29"
"";916,00;"0411174541";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".996";2,00;0,00;"115.09";0,00;0,00;"2015-01-29"
"";916,00;"0411174590";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".662";2,00;0,00;"113.44";0,00;0,00;"2015-01-29"
"";916,00;"0411174592";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".922";2,00;0,00;"100.94";0,00;0,00;"2015-01-29"
"";916,00;"0411174600";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".670";2,00;0,00;"103.13";0,00;0,00;"2015-01-29"
"";916,00;"0411174622";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".648";2,00;0,00;"122.90";0,00;0,00;"2015-01-29"
"";916,00;"0411174641";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".742";2,00;0,00;"90.26";0,00;0,00;"2015-01-29"
"";916,00;"0411174642";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".646";2,00;0,00;"122.90";0,00;0,00;"2015-01-29"
"";916,00;"0411174702";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".726";2,00;0,00;"85.68";0,00;0,00;"2015-01-29"
"";916,00;"0411174710";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".748";2,00;0,00;"116.03";0,00;0,00;"2015-01-29"
"";916,00;"0411174721";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".990";2,00;0,00;"116.03";0,00;0,00;"2015-01-29"
"";916,00;"0411174730";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".834";2,00;0,00;"100.94";0,00;0,00;"2015-01-29"
"";916,00;"0411174740";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".748";2,00;0,00;"115.09";0,00;0,00;"2015-01-29"
"";916,00;"0411174750";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".820";2,00;0,00;"115.09";0,00;0,00;"2015-01-29"
"";916,00;"0411174760";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".828";2,00;0,00;"101.20";0,00;0,00;"2015-01-29"
"";916,00;"0411174770";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".746";2,00;0,00;"101.20";0,00;0,00;"2015-01-29"
"";916,00;"0411174780";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".752";2,00;0,00;"102.04";0,00;0,00;"2015-01-29"
"";916,00;"0411174840";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".730";2,00;0,00;"120.94";0,00;0,00;"2015-01-29"
"";916,00;"0411175012";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".854";2,00;0,00;"63.99";0,00;0,00;"2015-01-29"
"";916,00;"0411175013";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".850";2,00;0,00;"68.68";0,00;0,00;"2015-01-29"
"";916,00;"0411175022";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".880";2,00;0,00;"69.34";0,00;0,00;"2015-01-29"
"";916,00;"0411175032";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".840";2,00;0,00;"72.87";0,00;0,00;"2015-01-29"
"";916,00;"0411175042";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".860";2,00;0,00;"78.97";0,00;0,00;"2015-01-29"
"";916,00;"0411175043";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".862";2,00;0,00;"78.49";0,00;0,00;"2015-01-29"
"";916,00;"0411175051";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".575";2,00;0,00;"111.49";0,00;0,00;"2015-01-29"
"";916,00;"0411175062";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".700";2,00;0,00;"111.31";0,00;0,00;"2015-01-29"
"";916,00;"0411175092";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".742";2,00;0,00;"90.58";0,00;0,00;"2015-01-29"
"";916,00;"0411175102";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".720";2,00;0,00;"90.48";0,00;0,00;"2015-01-29"
"";916,00;"0411175112";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".614";2,00;0,00;"97.17";0,00;0,00;"2015-01-29"
"";916,00;"0411175132";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".720";2,00;0,00;"97.31";0,00;0,00;"2015-01-29"
"";916,00;"0411175141";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".860";2,00;0,00;"63.21";0,00;0,00;"2015-01-29"
"";916,00;"0411175142";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".848";2,00;0,00;"62.42";0,00;0,00;"2015-01-29"
"";916,00;"0411175151";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".860";2,00;0,00;"68.68";0,00;0,00;"2015-01-29"
"";916,00;"0411175162";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".720";2,00;0,00;"97.17";0,00;0,00;"2015-01-29"
"";916,00;"0411175211";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".730";2,00;0,00;"97.31";0,00;0,00;"2015-01-29"
"";916,00;"0411175221";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".726";2,00;0,00;"97.17";0,00;0,00;"2015-01-29"
"";916,00;"0411175261";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".610";2,00;0,00;"102.04";0,00;0,00;"2015-01-29"
"";916,00;"0411175330";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".854";2,00;0,00;"68.68";0,00;0,00;"2015-01-29"
"";916,00;"0411175400";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".726";2,00;0,00;"97.17";0,00;0,00;"2015-01-29"
"";916,00;"0411175470";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".750";2,00;0,00;"88.41";0,00;0,00;"2015-01-29"
"";916,00;"0411175660";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".844";2,00;0,00;"78.60";0,00;0,00;"2015-01-29"
"";916,00;"0411175781";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".720";2,00;0,00;"102.04";0,00;0,00;"2015-01-29"
"";916,00;"0411175801";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".604";2,00;0,00;"116.98";0,00;0,00;"2015-01-29"
"";916,00;"0411175808";;".618";2,00;0,00;"106.77";0,00;0,00;"2015-01-29"
"";916,00;"0411175811";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".700";2,00;0,00;"117.05";0,00;0,00;"2015-01-29"
"";916,00;"0411175851";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".650";2,00;0,00;"116.98";0,00;0,00;"2015-01-29"
"";916,00;"0411175861";;".608";2,00;0,00;"111.49";0,00;0,00;"2015-01-29"
"";916,00;"0411175864";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".608";2,00;0,00;"101.20";0,00;0,00;"2015-01-29"
"";916,00;"0411175911";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".650";2,00;0,00;"102.04";0,00;0,00;"2015-01-29"
"";916,00;"0411175955";;".618";2,00;0,00;"106.77";0,00;0,00;"2015-01-29"
"";916,00;"0411175961";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".690";2,00;0,00;"116.98";0,00;0,00;"2015-01-29"
"";916,00;"0411175968";;".667";2,00;0,00;"100.94";0,00;0,00;"2015-01-29"
"";916,00;"0411175980";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".960";2,00;0,00;"117.05";0,00;0,00;"2015-01-29"
"";916,00;"0411175985";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".598";2,00;0,00;"96.23";0,00;0,00;"2015-01-29"
"";916,00;"0411175990";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".670";2,00;0,00;"101.88";0,00;0,00;"2015-01-29"
"";916,00;"0411175A30";;".650";2,00;0,00;"97.31";0,00;0,00;"2015-01-29"
"";916,00;"0411175A40";;".655";2,00;0,00;"106.59";0,00;0,00;"2015-01-29"
"";916,00;"0411176071";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ, РЕЗ.МЕТ.";".840";2,00;0,00;"102.83";0,00;0,00;"2015-01-29"
"";916,00;"0411176080";"Р-КТ ПОЛУОСИ";".860";2,00;0,00;"119.00";0,00;0,00;"2015-01-29"
"";916,00;"0411177017";"РЕМК-Т НАСОСА ГИДРОУС.";"1.480";2,00;0,00;"102.88";0,00;0,00;"2015-01-29"
"";916,00;"0411177022";"РЕМК-Т НАСОСА ГИДРОУС.";"1.460";2,00;0,00;"167.13";0,00;0,00;"2015-01-29"
"";916,00;"0411178013";;".910";2,00;0,00;"131.23";0,00;0,00;"2015-01-29"
"";916,00;"0411178091";;".870";2,00;0,00;"128.46";0,00;0,00;"2015-01-29"
"";916,00;"0411178362";;"1.441";2,00;0,00;"124.56";0,00;0,00;"2015-01-29"
"";916,00;"0411178751";;"1.520";2,00;0,00;"127.35";0,00;0,00;"2015-01-29"
"";916,00;"041117A023";;"1.060";2,00;0,00;"149.58";0,00;0,00;"2015-01-29"
"";916,00;"041117A054";"НАБОР ПРОКЛАДОК ДВИГАТЕЛЯ";".650";2,00;0,00;"104.73";0,00;0,00;"2015-01-29"
"";916,00;"041117C031";;"1.087";2,00;0,00;"114.27";0,00;0,00;"2015-01-29"
"";916,00;"041117C091";;".927";2,00;0,00;"114.27";0,00;0,00;"2015-01-29"
"";916,00;"041117C231";;".850";2,00;0,00;"114.15";0,00;0,00;"2015-01-29"
"";916,00;"041117C232";;".910";2,00;0,00;"114.27";0,00;0,00;"2015-01-29"
"";916,00;"041117C303";;".918";2,00;0,00;"114.15";0,00;0,00;"2015-01-29"
"";916,00;"041117C340";;"1.008";2,00;0,00;"114.15";0,00;0,00;"2015-01-29"
"";916,00;"041117C353";;".934";2,00;0,00;"99.26";0,00;0,00;"2015-01-29"
"";916,00;"041117C381";;".920";2,00;0,00;"104.82";0,00;0,00;"2015-01-29"
"";916,00;"041117C422";;".916";2,00;0,00;"96.48";0,00;0,00;"2015-01-29"
"";916,00;"0411180243";;"1.157";2,00;0,00;"114.15";0,00;0,00;"2015-01-29"
"";916,00;"0411180244";;"1.144";2,00;0,00;"114.15";0,00;0,00;"2015-01-29"
"";916,00;"0411180313";;".978";2,00;0,00;"114.27";0,00;0,00;"2015-01-29"
"";916,00;"0411180440";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".880";2,00;0,00;"114.27";0,00;0,00;"2015-01-29"
"";916,00;"0411180492";;"1.480";2,00;0,00;"124.56";0,00;0,00;"2015-01-29"
"";916,00;"0411180510";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.410";2,00;0,00;"124.56";0,00;0,00;"2015-01-29"
"";916,00;"0411180511";;"1.463";2,00;0,00;"124.56";0,00;0,00;"2015-01-29"
"";916,00;"0411181011";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".900";2,00;0,00;"114.27";0,00;0,00;"2015-01-29"
"";916,00;"0411181163";;".957";2,00;0,00;"114.27";0,00;0,00;"2015-01-29"
"";916,00;"0411187158";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".624";2,00;0,00;"216.58";0,00;0,00;"2015-01-29"
"";916,00;"0411197206";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".548";2,00;0,00;"162.65";0,00;0,00;"2015-01-29"
"";916,00;"04111B1024";;".599";2,00;0,00;"88.41";0,00;0,00;"2015-01-29"
"";916,00;"04111BY010";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".490";2,00;0,00;"59.50";0,00;0,00;"2015-01-29"
"";916,00;"04111BZ106";;".443";2,00;0,00;"74.70";0,00;0,00;"2015-01-29"
"";916,00;"04111BZ990";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".540";2,00;0,00;"59.50";0,00;0,00;"2015-01-29"
"";916,00;"04111E0D61";;"1.334";2,00;0,00;"142.35";0,00;0,00;"2015-01-29"
"";916,00;"04111E0D70";;"1.265";2,00;0,00;"138.67";0,00;0,00;"2015-01-29"
"";916,00;"04111E0D71";;"1.244";2,00;0,00;"142.35";0,00;0,00;"2015-01-29"
"";916,00;"04111E0D92";;"1.103";2,00;0,00;"216.95";0,00;0,00;"2015-01-29"
"";916,00;"0411206013";;".723";2,00;0,00;"104.27";0,00;0,00;"2015-01-29"
"";916,00;"0411206030";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".673";2,00;0,00;"234.49";0,00;0,00;"2015-01-29"
"";916,00;"041120A030";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.404";2,00;0,00;"118.16";0,00;0,00;"2015-01-29"
"";916,00;"041120A060";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.600";2,00;0,00;"184.05";0,00;0,00;"2015-01-29"
"";916,00;"041120C054";;".620";2,00;0,00;"69.24";0,00;0,00;"2015-01-29"
"";916,00;"041120C062";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.050";2,00;0,00;"78.96";0,00;0,00;"2015-01-29"
"";916,00;"041120C073";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".949";2,00;0,00;"79.25";0,00;0,00;"2015-01-29"
"";916,00;"041120D361";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".510";2,00;0,00;"64.24";0,00;0,00;"2015-01-29"
"";916,00;"041120D500";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".790";2,00;0,00;"67.84";0,00;0,00;"2015-01-29"
"";916,00;"041120D510";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.131";2,00;0,00;"64.72";0,00;0,00;"2015-01-29"
"";916,00;"041120H273";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.172";2,00;0,00;"66.03";0,00;0,00;"2015-01-29"
"";916,00;"041120H422";;;2,00;0,00;"84.02";0,00;0,00;"2015-01-29"
"";916,00;"041120L080";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".690";2,00;0,00;"54.56";0,00;0,00;"2015-01-29"
"";916,00;"041120L081";;".670";2,00;0,00;"57.01";0,00;0,00;"2015-01-29"
"";916,00;"041120L091";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".626";2,00;0,00;"54.56";0,00;0,00;"2015-01-29"
"";916,00;"041120M097";;".700";2,00;0,00;"47.85";0,00;0,00;"2015-01-29"
"";916,00;"041120R041";;".425";2,00;0,00;"48.59";0,00;0,00;"2015-01-29"
"";916,00;"041120S012";;"1.650";2,00;0,00;"109.55";0,00;0,00;"2015-01-29"
"";916,00;"0411210022";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".450";2,00;0,00;"50.11";0,00;0,00;"2015-01-29"
"";916,00;"0411211012";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".500";2,00;0,00;"42.48";0,00;0,00;"2015-01-29"
"";916,00;"0411211120";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".570";2,00;0,00;"72.02";0,00;0,00;"2015-01-29"
"";916,00;"0411211121";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".570";2,00;0,00;"63.40";0,00;0,00;"2015-01-29"
"";916,00;"0411211130";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".620";2,00;0,00;"72.02";0,00;0,00;"2015-01-29"
"";916,00;"0411211131";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".600";2,00;0,00;"63.40";0,00;0,00;"2015-01-29"
"";916,00;"0411211150";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".618";2,00;0,00;"76.18";0,00;0,00;"2015-01-29"
"";916,00;"0411211180";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".630";2,00;0,00;"41.15";0,00;0,00;"2015-01-29"
"";916,00;"0411214051";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".446";2,00;0,00;"41.46";0,00;0,00;"2015-01-29"
"";916,00;"0411216091";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".500";2,00;0,00;"46.71";0,00;0,00;"2015-01-29"
"";916,00;"0411216123";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".590";2,00;0,00;"62.08";0,00;0,00;"2015-01-29"
"";916,00;"0411216210";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".730";2,00;0,00;"77.58";0,00;0,00;"2015-01-29"
"";916,00;"0411216220";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".590";2,00;0,00;"66.79";0,00;0,00;"2015-01-29"
"";916,00;"0411216230";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".598";2,00;0,00;"69.72";0,00;0,00;"2015-01-29"
"";916,00;"0411216240";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".610";2,00;0,00;"62.08";0,00;0,00;"2015-01-29"
"";916,00;"0411216250";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".560";2,00;0,00;"62.28";0,00;0,00;"2015-01-29"
"";916,00;"0411216281";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".100";2,00;0,00;"64.24";0,00;0,00;"2015-01-29"
"";916,00;"0411216300";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".530";2,00;0,00;"62.28";0,00;0,00;"2015-01-29"
"";916,00;"0411216320";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".615";2,00;0,00;"80.30";0,00;0,00;"2015-01-29"
"";916,00;"0411216330";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".796";2,00;0,00;"100.94";0,00;0,00;"2015-01-29"
"";916,00;"0411216350";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".610";2,00;0,00;"80.36";0,00;0,00;"2015-01-29"
"";916,00;"0411217011";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".562";2,00;0,00;"57.08";0,00;0,00;"2015-01-29"
"";916,00;"0411217020";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".516";2,00;0,00;"74.24";0,00;0,00;"2015-01-29"
"";916,00;"0411217041";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".775";2,00;0,00;"81.70";0,00;0,00;"2015-01-29"
"";916,00;"0411217050";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".584";2,00;0,00;"50.14";0,00;0,00;"2015-01-29"
"";916,00;"0411217060";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".674";2,00;0,00;"53.78";0,00;0,00;"2015-01-29"
"";916,00;"0411217080";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".594";2,00;0,00;"66.18";0,00;0,00;"2015-01-29"
"";916,00;"0411217110";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".650";2,00;0,00;"50.14";0,00;0,00;"2015-01-29"
"";916,00;"0411217140";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".640";2,00;0,00;"45.57";0,00;0,00;"2015-01-29"
"";916,00;"0411217200";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".510";2,00;0,00;"50.14";0,00;0,00;"2015-01-29"
"";916,00;"0411217260";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";".524";2,00;0,00;"59.50";0,00;0,00;"2015-01-29"
"";916,00;"0411217270";;".664";2,00;0,00;"45.57";0,00;0,00;"2015-01-29"
"";916,00;"0411220031";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.154";2,00;0,00;"147.36";0,00;0,00;"2015-01-29"
"";916,00;"0411220033";"Р-КТ ПОЛУОСИ";"1.560";2,00;0,00;"130.40";0,00;0,00;"2015-01-29"
"";916,00;"0411220040";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.600";2,00;0,00;"191.56";0,00;0,00;"2015-01-29"
"";916,00;"0411220050";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.140";2,00;0,00;"191.56";0,00;0,00;"2015-01-29"
"";916,00;"0411220062";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.540";2,00;0,00;"130.40";0,00;0,00;"2015-01-29"
"";916,00;"0411220091";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.570";2,00;0,00;"121.63";0,00;0,00;"2015-01-29"
"";916,00;"0411220111";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.580";2,00;0,00;"130.40";0,00;0,00;"2015-01-29"
"";916,00;"0411220141";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.580";2,00;0,00;"130.40";0,00;0,00;"2015-01-29"
"";916,00;"0411220171";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.490";2,00;0,00;"162.41";0,00;0,00;"2015-01-29"
"";916,00;"0411220181";"РЕМК-Т (ПРОКЛАДКИ)";"1.522";2,00;0,00;"130.40";0,00;0,00;"2015-01-29"
"";916,00;"0411220282";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.550";2,00;0,00;"130.18";0,00;0,00;"2015-01-29"
"";916,00;"0411220401";"К-Т ПРОКЛАДОК ДВИГАТЕЛЯ";"1.588";2,00;0,00;"130.40";0,00;0,00;"2015-01-29"
